Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,Target
24.0, ?,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States,False
76.0, Private,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,20051.0,0.0,50.0, United-States,True
19.0, Private,8.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States,False
45.0, Private,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,2829.0,0.0,40.0, United-States,False
24.0, Self-emp-not-inc,10.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,30.0, United-States,True
37.0, Private,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,True
24.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,30.0, United-States,False
24.0, Private,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,42.0, United-States,False
40.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States,True
20.0, Private,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,20.0, United-States,False
23.0, Local-gov,7.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States,False
25.0, Private,10.0, Never-married, Other-service, Not-in-family, Other, Female,0.0,0.0,40.0, United-States,False
64.0, Private,12.0, Never-married, Prof-specialty, Other-relative, White, Female,0.0,0.0,30.0, United-States,False
53.0, Local-gov,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1977.0,55.0, United-States,True
28.0, Private,10.0, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,False
52.0, Local-gov,14.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0.0,0.0,40.0, United-States,True
28.0, Private,15.0, Never-married, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,50.0, United-States,False
31.0, Private,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States,True
77.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,10.0, United-States,False
22.0, Private,9.0, Never-married, Tech-support, Own-child, White, Male,0.0,0.0,40.0, United-States,False
17.0, ?,7.0, Never-married, ?, Own-child, White, Female,0.0,0.0,20.0, United-States,False
38.0, Private,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,55.0, United-States,False
45.0, ?,7.0, Divorced, ?, Own-child, Black, Male,0.0,0.0,40.0, United-States,False
25.0, Local-gov,10.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States,False
50.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,True
53.0, Local-gov,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,False
24.0, Private,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
33.0, Private,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50.0, United-States,True
57.0, Federal-gov,14.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024.0,0.0,40.0, United-States,True
39.0, Private,15.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024.0,0.0,48.0, United-States,True
30.0, Private,10.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,30.0, United-States,False
31.0, Federal-gov,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,True
39.0, State-gov,10.0, Never-married, Transport-moving, Own-child, Black, Male,0.0,0.0,40.0, United-States,False
30.0, Private,13.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,65.0, United-States,False
48.0, Private,10.0, Separated, Adm-clerical, Unmarried, White, Female,0.0,0.0,44.0, United-States,False
62.0, ?,14.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,40.0, United-States,False
39.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States,True
34.0, Private,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,1980.0,40.0, United-States,False
45.0, Private,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,True
32.0, Private,7.0, Divorced, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States,False
40.0, Federal-gov,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,50.0, United-States,False
17.0, Private,6.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,15.0, United-States,False
19.0, ?,6.0, Never-married, ?, Own-child, Black, Male,0.0,0.0,25.0, United-States,False
25.0, Private,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,84.0, United-States,False
42.0, Private,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,57.0, United-States,False
66.0, Private,13.0, Married-civ-spouse, Priv-house-serv, Other-relative, White, Male,0.0,0.0,99.0, United-States,False
63.0, Self-emp-not-inc,9.0, Widowed, Sales, Not-in-family, White, Male,0.0,0.0,70.0, United-States,False
43.0, Private,4.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,25.0, United-States,False
26.0, Private,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,20.0, Mexico,False
23.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, United-States,True
39.0, Private,15.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States,True
47.0, Self-emp-inc,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,True
36.0, Private,9.0, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,48.0, United-States,False
35.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,False
25.0, Private,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
21.0, State-gov,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,15.0, United-States,False
46.0, Private,9.0, Married-civ-spouse, Priv-house-serv, Wife, White, Female,0.0,0.0,40.0, United-States,False
43.0, Private,6.0, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0.0,0.0,40.0, United-States,False
31.0, State-gov,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1977.0,70.0, United-States,True
41.0, Private,9.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,60.0, United-States,False
50.0, Private,9.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,35.0, United-States,False
36.0, Private,7.0, Separated, Exec-managerial, Not-in-family, White, Female,0.0,0.0,32.0, United-States,False
31.0, ?,9.0, Separated, ?, Own-child, White, Female,0.0,0.0,20.0, United-States,False
45.0, Self-emp-not-inc,4.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,65.0, United-States,True
50.0, Private,7.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,True
52.0, Private,4.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,50.0, United-States,False
40.0, Private,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,True
55.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,55.0, United-States,True
64.0, ?,6.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,56.0, United-States,True
51.0, Self-emp-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,True
30.0, Private,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688.0,0.0,40.0, United-States,True
56.0, State-gov,14.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,39.0, United-States,False
35.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,48.0, United-States,False
55.0, Self-emp-not-inc,6.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,35.0, United-States,False
30.0, Private,9.0, Never-married, Tech-support, Unmarried, White, Female,0.0,0.0,40.0, United-States,False
34.0, Private,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
36.0, Private,11.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States,True
43.0, Self-emp-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States,False
24.0, Local-gov,10.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,50.0, United-States,False
30.0, Private,6.0, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,40.0, United-States,False
33.0, Local-gov,11.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,70.0, United-States,False
32.0, Private,12.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, ?,False
29.0, Federal-gov,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
50.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3137.0,0.0,47.0, United-States,False
18.0, Private,7.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,15.0, United-States,False
20.0, Private,7.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,25.0, United-States,False
45.0, State-gov,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,True
22.0, Private,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,35.0, ?,False
45.0, Private,15.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,True
41.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,False
42.0, Local-gov,4.0, Married-spouse-absent, Other-service, Not-in-family, White, Female,0.0,0.0,35.0, Puerto-Rico,False
24.0, Private,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
22.0, Private,9.0, Never-married, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,35.0, United-States,False
28.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States,True
23.0, Private,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,35.0, United-States,False
21.0, Private,4.0, Never-married, Farming-fishing, Own-child, White, Female,0.0,0.0,38.0, United-States,False
23.0, Private,13.0, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,20.0, United-States,False
45.0, Private,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,48.0, United-States,False
41.0, Private,9.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States,False
49.0, Federal-gov,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,True
38.0, Private,10.0, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,40.0, United-States,False
37.0, Private,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
70.0, Private,13.0, Widowed, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Male,0.0,0.0,32.0, Philippines,False
24.0, Private,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,2597.0,0.0,40.0, United-States,False
28.0, Local-gov,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
24.0, Private,11.0, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0.0,0.0,20.0, United-States,False
83.0, Self-emp-inc,6.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,20051.0,0.0,50.0, United-States,True
69.0, Private,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, China,True
37.0, Private,9.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States,False
28.0, Private,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
54.0, Private,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
71.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,2377.0,45.0, United-States,True
56.0, State-gov,9.0, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,40.0, United-States,False
27.0, Local-gov,13.0, Never-married, Prof-specialty, Not-in-family, Other, Female,0.0,0.0,45.0, ?,False
42.0, Self-emp-not-inc,14.0, Married-civ-spouse, Sales, Husband, White, Male,99999.0,0.0,80.0, United-States,True
21.0, Private,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,44.0, United-States,False
29.0, Private,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,False
27.0, Private,4.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,24.0, ?,False
32.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,50.0, United-States,True
31.0, Private,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
38.0, Private,10.0, Separated, Other-service, Not-in-family, White, Female,4650.0,0.0,72.0, United-States,False
55.0, State-gov,16.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, India,True
48.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States,False
58.0, Self-emp-not-inc,9.0, Widowed, Farming-fishing, Not-in-family, White, Male,0.0,0.0,80.0, United-States,False
23.0, Private,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
28.0, State-gov,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,50.0, United-States,False
49.0, Local-gov,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,46.0, United-States,False
51.0, Private,9.0, Married-spouse-absent, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States,False
23.0, Private,9.0, Separated, Craft-repair, Own-child, White, Male,0.0,0.0,53.0, United-States,False
40.0, Self-emp-not-inc,9.0, Divorced, Exec-managerial, Not-in-family, Black, Male,0.0,0.0,50.0, United-States,False
59.0, Private,9.0, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, China,False
47.0, Private,13.0, Divorced, Craft-repair, Not-in-family, White, Female,0.0,0.0,50.0, United-States,False
37.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States,False
39.0, Private,12.0, Divorced, Exec-managerial, Unmarried, White, Male,1506.0,0.0,40.0, United-States,False
43.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States,False
40.0, Private,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States,False
48.0, Private,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,True
29.0, Private,5.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,48.0, United-States,False
48.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,True
37.0, Private,13.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,30.0, United-States,False
19.0, Private,9.0, Never-married, Sales, Not-in-family, White, Male,4101.0,0.0,48.0, United-States,False
28.0, Private,6.0, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,30.0, United-States,False
56.0, Private,3.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, Trinadad&Tobago,False
45.0, Private,9.0, Divorced, Transport-moving, Own-child, White, Male,0.0,0.0,60.0, United-States,False
60.0, State-gov,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,False
53.0, State-gov,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,42.0, United-States,True
37.0, State-gov,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,False
31.0, Private,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,False
29.0, Private,11.0, Married-AF-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,44.0, United-States,True
31.0, ?,9.0, Widowed, ?, Unmarried, White, Female,0.0,0.0,36.0, United-States,False
39.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40.0, Cuba,False
31.0, Local-gov,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,True
42.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,45.0, United-States,True
17.0, Private,7.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,16.0, United-States,False
19.0, Private,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,20.0, United-States,False
24.0, Private,13.0, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,32.0, United-States,False
62.0, Private,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,6418.0,0.0,40.0, United-States,True
34.0, Private,2.0, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,40.0, Guatemala,False
47.0, Self-emp-inc,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,55.0, United-States,True
58.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,62.0, Canada,False
23.0, Private,11.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,36.0, United-States,False
